time_s,wheel0_corrected_rad_s,wheel1_corrected_rad_s,wheel2_corrected_rad_s,wheel3_corrected_rad_s
39.00000000,56.77184624,56.73646071,56.83812008,57.05545635
39.01000000,56.20498014,55.91230478,56.85898767,57.04624077
39.02000000,56.37747881,55.94672265,56.69776291,56.58077602
39.03000000,56.98812203,56.58127479,56.39629463,56.28728661
39.04000000,57.35315678,57.17509295,56.55039721,56.94265432
39.05000000,57.27034200,57.10016441,57.14828179,57.71692640
39.06000000,57.00028857,56.67391266,57.62006610,57.55156526
39.07000000,56.78034285,56.58107683,57.36136723,56.90512293
39.08000000,57.10480049,56.88334104,56.71999927,56.92120728
39.09000000,57.32848139,57.10356480,56.56347047,57.41508402
39.10000000,57.23714510,56.80855743,56.90943289,57.28915542
39.11000000,56.67477923,56.14163199,57.06250911,56.43693535
39.12000000,55.84939080,55.68742165,56.38886956,56.16874518
39.13000000,55.60037170,55.64643024,55.54619693,56.33104851
39.14000000,55.83354019,55.86515570,55.38778143,56.14070879
39.15000000,56.32712774,55.92190238,56.14025460,55.85646382
39.16000000,56.69118698,55.94798316,56.80628991,56.22378731
39.17000000,56.64403816,56.11970095,56.82599584,57.13680932
39.18000000,56.45612732,56.54148118,56.51229992,57.38547115
39.19000000,56.31985832,56.71522968,56.41741755,56.58943032
39.20000000,56.31737507,56.22057260,56.44399459,55.92998689
39.21000000,56.20785249,55.45415071,56.21259942,56.10375836
39.22000000,55.94433068,55.07507899,55.58320496,56.22172501
39.23000000,55.43762756,55.25106718,55.23442779,55.69509000
39.24000000,55.13821696,55.62503921,55.39835448,55.31114864
39.25000000,55.24389560,55.57923994,55.68779752,55.56029763
39.26000000,55.58914987,55.07810169,55.59309324,55.80309256
39.27000000,55.82857801,54.79444042,55.18323726,55.51812228
39.28000000,55.96698816,55.21450864,55.34362782,55.45721530
39.29000000,55.76082901,56.04190525,56.05433468,56.21126177
39.30000000,55.77174741,56.29899228,56.57471908,56.69781378
39.31000000,55.73520558,55.76870798,56.12054256,56.08290030
39.32000000,55.64171992,54.74385807,55.02074201,55.05167650
39.33000000,55.27005075,54.26940479,54.45212513,54.77020897
39.34000000,54.74255584,54.47370825,54.63969967,55.07128667
39.35000000,54.37360096,54.77714678,55.07210639,54.92585234
39.36000000,54.58550500,54.84368931,54.97839072,54.59174666
39.37000000,55.03731567,54.49791214,54.65659087,54.90261321
39.38000000,55.41220279,54.44301184,54.63375603,55.41092537
39.39000000,55.43506365,54.73194294,55.12800297,55.26275114
39.40000000,55.04765703,55.14091067,55.35890587,54.80638091
39.41000000,54.85383849,55.12642540,55.17403355,54.96919257
39.42000000,54.96468489,54.76027412,54.73968531,55.55637131
39.43000000,55.08500241,54.31498121,54.73478942,55.31680056
39.44000000,54.92061058,54.11153378,54.68612757,54.30386988
39.45000000,54.30038629,53.97777913,54.33504357,53.69256929
39.46000000,53.65983426,53.75937294,53.62378340,53.97180960
39.47000000,53.55032984,53.44736225,53.48874761,54.20126577
39.48000000,54.07711958,53.53748879,54.04181171,54.01770268
39.49000000,54.76548344,54.05545956,54.80144965,54.22841669
39.50000000,55.11658355,54.66589951,54.87026285,54.81397137
39.51000000,54.88003115,54.62683343,54.31041965,54.91505452
39.52000000,54.19227990,54.02389554,53.89123025,54.24602330
39.53000000,53.82967754,53.46585166,54.09068091,53.73940781
39.54000000,53.86032948,53.50666938,54.37971186,54.09851760
39.55000000,54.18334220,53.72319942,54.10658788,54.33333049
39.56000000,54.08381127,53.72395663,53.33231899,53.61906415
39.57000000,53.52064057,53.08608856,52.95836496,52.97839207
39.58000000,52.88166537,52.44292161,53.14986011,53.10526915
39.59000000,52.83142116,52.48176571,53.56918633,53.55411308
39.60000000,53.49643818,53.23269317,53.62351721,53.58918713
39.61000000,54.25392506,53.94550958,53.58576253,53.58703392
39.62000000,54.61346136,54.06940440,53.80338414,54.04591219
39.63000000,54.06151379,53.45528733,54.03475961,54.29382060
39.64000000,53.25730990,52.78269263,53.86595532,53.64338830
39.65000000,52.80505066,52.65464040,53.09245498,52.67901776
39.66000000,52.81493850,52.83828165,52.45047607,52.65652396
39.67000000,53.15516905,52.75482948,52.58900331,53.10919173
39.68000000,53.26248947,52.32666276,53.01989817,52.94908218
